2858.122295,2861.589039,2863.415989,2875.897688,2877.125730,2882.807433,2883.317955,2889.764220
2857.941497,2863.004404,2868.196774,2875.829165,2875.899989,2882.291851,2887.188480,2891.478016
2855.341530,2858.843862,2860.397303,2872.397528,2878.299483,2879.797617,2884.800986,2890.865330
2858.584811,2866.310329,2867.214403,2868.086955,2876.994245,2882.713633,2884.741040,2888.835887
2858.755748,2865.235352,2865.460479,2870.296992,2877.750145,2881.369557,2883.544104,2887.357825
2858.820370,2863.335203,2867.229131,2869.776341,2877.625613,2881.739971,2884.684297,2888.508414
2859.615992,2861.467016,2867.838725,2868.288384,2879.949531,2882.029091,2882.470411,2890.476805
2858.191305,2865.509426,2866.797308,2867.805770,2878.879540,2880.955147,2882.583906,2889.396330
2857.973538,2866.386791,2866.844159,2867.496375,2877.762863,2878.940674,2884.401787,2890.186574
2858.601215,2865.488915,2866.848671,2867.148976,2877.348774,2881.277301,2882.621779,2888.906905
2858.190542,2865.876844,2866.975996,2867.449157,2877.112773,2879.429832,2883.801839,2889.097098
2858.918260,2862.792373,2869.108000,2869.261322,2881.142230,2881.644213,2882.349069,2889.265949
2858.166071,2865.002917,2866.408459,2867.295801,2878.514178,2881.150919,2886.457792,2889.966179
2854.718807,2858.540251,2865.395853,2870.676654,2879.554767,2882.388679,2887.160373,2890.818629
2858.630923,2860.861269,2864.660384,2866.045585,2879.863696,2880.089612,2886.317998,2889.936965
2858.828974,2863.204157,2867.040191,2869.896922,2880.009765,2880.711561,2880.919407,2890.107921
2859.706762,2861.326927,2863.550509,2867.192173,2878.619963,2882.020553,2883.044498,2889.551043
2858.887585,2864.855781,2868.108787,2868.776156,2881.347610,2882.097701,2882.950901,2890.149540
2858.524034,2863.571391,2869.410019,2871.784854,2878.469392,2882.849471,2885.034255,2891.493113
2858.431273,2866.427579,2867.863496,2871.822566,2879.423762,2881.716335,2886.896800,2891.138217
2858.709837,2865.866208,2869.056223,2871.928621,2881.579209,2882.841777,2886.604689,2891.043255
2858.653752,2860.948525,2866.745812,2867.036456,2880.057310,2882.510703,2886.528904,2890.238579
2858.752197,2859.104611,2864.542156,2868.432351,2880.055164,2883.435476,2887.133024,2890.984732
2859.637674,2860.682736,2864.347469,2867.691040,2879.247400,2881.165201,2881.396375,2888.894744
2858.850868,2864.322897,2868.133248,2868.454967,2881.257642,2881.275592,2881.921668,2888.963931
2858.674011,2864.900011,2869.540918,2871.999966,2880.118847,2882.517768,2885.266542,2891.492722
2859.415303,2863.188081,2864.739560,2868.902135,2878.930513,2882.184329,2883.595025,2890.721331
2858.744506,2858.818018,2865.468149,2865.899272,2879.758508,2883.047427,2884.190157,2889.821376
2858.675266,2865.233614,2867.514197,2869.196141,2881.791774,2882.355299,2883.272764,2888.642927
2859.647205,2863.071396,2864.253251,2869.752014,2879.685851,2879.770072,2881.671215,2891.107752
2858.785029,2864.280849,2868.542149,2868.925470,2877.903014,2881.230684,2883.807567,2888.815147
2859.535220,2863.675006,2869.216279,2869.473836,2875.448763,2882.658296,2884.238199,2888.872352
2858.045652,2861.391496,2868.832716,2871.991090,2876.979567,2882.746192,2887.389517,2891.250790
2858.899910,2859.083530,2868.954898,2869.427468,2875.194300,2882.608509,2882.703905,2882.946891
2859.515233,2863.073019,2864.857767,2865.648398,2875.814712,2880.234150,2884.039691,2884.226410
2859.034533,2859.465167,2862.736234,2864.753602,2875.642157,2880.227931,2882.710948,2886.139458
2859.578605,2861.464454,2869.441883,2871.999617,2878.559982,2882.351531,2884.657251,2887.154116
2859.288125,2862.608261,2870.663561,2871.997930,2879.339236,2881.914178,2884.837711,2887.499829
2859.983042,2861.086181,2865.690771,2868.760081,2877.355893,2880.280658,2882.863477,2885.182008
2859.523685,2861.800047,2862.789189,2864.108759,2874.933822,2881.138291,2882.403677,2885.605383
2858.589137,2864.298419,2869.503848,2871.996360,2879.590113,2881.687306,2884.550800,2886.873426
2858.935224,2863.015763,2869.322564,2870.007024,2879.439168,2881.840186,2882.516514,2884.980876
2858.385309,2864.643270,2865.116796,2867.332939,2877.407905,2880.647231,2885.240541,2885.278003
2859.246451,2859.922767,2868.445038,2871.974511,2877.926301,2882.534303,2885.652124,2885.760370
2859.010959,2861.951623,2866.218191,2869.588277,2876.527642,2882.072634,2884.495707,2884.883940
2859.465213,2863.388611,2864.033651,2868.671720,2877.891437,2880.937652,2883.970243,2884.148962
2858.728491,2862.619247,2863.500816,2869.341020,2875.396347,2880.324651,2884.609611,2884.935415
2859.052056,2859.742320,2868.706508,2869.873733,2876.452746,2882.614728,2884.395536,2886.360977
2857.748899,2859.490951,2863.720944,2863.968393,2875.805379,2878.551173,2882.790462,2887.308312
2857.460576,2861.593169,2865.991634,2868.795876,2877.510716,2879.570355,2881.221485,2883.501851
2858.652774,2863.026001,2863.946803,2869.257595,2876.181648,2882.900738,2884.107514,2884.839353
2859.432291,2863.056300,2867.897661,2869.508561,2877.662716,2882.176388,2884.542159,2885.047175
2859.138752,2862.781503,2863.155191,2871.036919,2878.388464,2880.359472,2884.821774,2885.040108
2858.568605,2860.888843,2861.741948,2868.913549,2876.736296,2881.759691,2883.611748,2884.217872
2859.019387,2861.717944,2862.663723,2868.838875,2878.182700,2881.765697,2883.574290,2884.719920
2859.027418,2860.727329,2861.590882,2869.443500,2878.778642,2881.474915,2883.749747,2884.463964
2858.782803,2861.148719,2862.584609,2869.215693,2877.462536,2882.173953,2884.102264,2884.926976
